player_name,pitcher,pitch_type,pitches,avg_velo,avg_spin,avg_spin_axis,avg_pfx_x,avg_pfx_z,avg_extension,avg_release_pos_x,avg_release_pos_z,whiff_rate,called_strike_rate,chase_rate,hard_hit_rate,xwoba_on_contact,xba_on_contact
"Green, Chad",643338,SL,337,88.051,2241.134,163.243,0.276,0.287,6.355,-1.908,6.114,0.104,0.134,0.151,0.083,0.337,0.306
"Greene, Hunter",668881,FF,986,99.511,2438.639,213.803,-0.742,1.408,6.635,-1.842,6.048,0.114,0.172,0.094,0.092,0.286,0.313
"Greene, Hunter",668881,FS,194,88.42,1306.299,224.655,-0.874,0.425,6.735,-1.654,5.904,0.103,0.134,0.149,0.077,0.333,0.337
"Greene, Hunter",668881,SL,631,89.716,2423.924,136.065,0.465,0.292,6.497,-2.081,5.883,0.223,0.132,0.212,0.065,0.275,0.31
"Guerrero, Luis",692285,FF,107,96.491,2188.187,218.364,-0.716,1.357,5.669,-1.543,5.999,0.084,0.159,0.103,0.084,0.351,0.289
"Guerrero, Luis",692285,SL,124,84.615,2344.492,80.427,0.333,-0.129,5.622,-1.635,5.857,0.153,0.113,0.185,0.073,0.415,0.364
"Gusto, Ryan",687473,CH,168,87.328,1801.375,246.19,-1.317,0.704,6.413,-2.311,5.696,0.095,0.071,0.155,0.054,0.283,0.279
"Gusto, Ryan",687473,CU,263,80.321,2442.719,28.791,0.698,-1.101,6.362,-2.046,5.886,0.065,0.179,0.16,0.125,0.365,0.352
"Gusto, Ryan",687473,FC,194,89.108,2406.32,172.443,0.34,0.587,6.519,-2.219,5.785,0.119,0.17,0.082,0.149,0.378,0.403
"Gusto, Ryan",687473,FF,769,94.105,2424.046,207.235,-0.48,1.517,6.451,-2.079,5.854,0.133,0.156,0.092,0.078,0.305,0.309
"Gusto, Ryan",687473,SI,186,93.464,2336.876,221.613,-1.335,0.66,6.505,-2.292,5.615,0.065,0.242,0.081,0.097,0.389,0.367
"Gusto, Ryan",687473,ST,180,82.415,2242.656,70.222,1.062,0.272,6.57,-2.353,5.646,0.106,0.122,0.117,0.094,0.315,0.276
"Gómez, Yoendrys",672782,CU,158,80.786,2562.127,61.861,1.054,-0.742,6.748,-2.119,5.642,0.089,0.177,0.12,0.082,0.374,0.315
"Gómez, Yoendrys",672782,FF,368,93.816,2468.293,211.261,-0.57,1.369,6.892,-1.968,5.547,0.122,0.166,0.133,0.062,0.36,0.371
"Gómez, Yoendrys",672782,SI,212,93.244,2310.519,220.995,-1.339,0.865,6.917,-1.9,5.468,0.071,0.203,0.108,0.094,0.336,0.272
"Gómez, Yoendrys",672782,ST,187,82.218,2671.342,73.07,1.264,0.306,6.936,-2.08,5.522,0.128,0.102,0.166,0.059,0.284,0.327
"Hader, Josh",623352,SI,459,95.509,2321.386,147.808,0.781,1.54,6.714,3.032,5.668,0.161,0.113,0.144,0.059,0.256,0.235
"Hader, Josh",623352,SL,351,83.329,2562.333,290.046,-0.271,0.015,6.474,3.254,5.459,0.285,0.16,0.254,0.04,0.174,0.281
"Hagenman, Justin",663795,FC,125,86.73,2375.76,211.328,0.015,0.816,6.321,-3.228,5.196,0.136,0.208,0.176,0.112,0.308,0.298
"Hall, DL",669084,CH,104,84.662,2093.154,115.26,1.307,0.72,6.875,2.894,5.43,0.115,0.087,0.173,0.058,0.183,0.198
"Hall, DL",669084,FC,106,92.296,2354.925,161.991,-0.001,0.838,6.946,2.81,5.338,0.038,0.226,0.066,0.075,0.422,0.347
"Hall, DL",669084,FF,175,94.197,2225.131,142.817,0.593,1.322,6.901,2.609,5.509,0.097,0.171,0.069,0.046,0.338,0.382
"Hall, DL",669084,SL,109,85.983,2479.688,272.541,-0.556,-0.042,6.837,2.647,5.506,0.083,0.165,0.119,0.064,0.327,0.264
"Halvorsen, Seth",678020,FF,346,100.03,2270.422,220.523,-0.869,1.072,6.958,-2.232,5.857,0.104,0.185,0.118,0.078,0.346,0.34
"Halvorsen, Seth",678020,FS,164,90.784,1676.963,235.994,-1.026,0.252,6.936,-2.693,5.692,0.159,0.091,0.201,0.091,0.299,0.285
"Halvorsen, Seth",678020,SL,126,89.448,2504.746,99.405,0.289,0.073,6.89,-2.381,5.839,0.167,0.103,0.167,0.063,0.315,0.319
"Hamilton, Ian",641656,SI,314,94.792,2193.436,223.92,-1.394,0.71,5.716,-2.729,5.846,0.041,0.207,0.111,0.092,0.404,0.352
"Hamilton, Ian",641656,SL,244,87.852,1522.594,219.049,0.024,0.423,5.581,-2.74,5.897,0.246,0.094,0.246,0.07,0.208,0.241
"Hancock, Emerson",676106,CH,298,86.517,1643.782,266.691,-1.345,0.113,6.097,-2.531,5.289,0.117,0.06,0.211,0.081,0.376,0.363
"Hancock, Emerson",676106,FF,401,94.949,2389.309,234.746,-1.061,0.936,6.137,-2.386,5.488,0.112,0.13,0.112,0.072,0.337,0.337
"Hancock, Emerson",676106,SI,580,94.688,2394.234,243.016,-1.56,0.403,6.095,-2.573,5.248,0.034,0.21,0.081,0.133,0.378,0.342
"Hancock, Emerson",676106,SL,162,81.801,2441.796,83.895,0.471,-0.171,6.075,-2.282,5.691,0.142,0.142,0.173,0.086,0.322,0.388
"Hanifee, Brenan",669724,FF,116,96.061,2115.543,236.957,-0.973,0.921,6.128,-2.654,5.529,0.06,0.095,0.129,0.103,0.236,0.273
"Hanifee, Brenan",669724,SI,598,95.218,2043.587,240.957,-1.344,0.333,6.17,-2.703,5.518,0.042,0.234,0.087,0.134,0.338,0.319
"Hanifee, Brenan",669724,SL,201,87.68,2217.174,110.537,0.193,0.128,6.076,-2.73,5.469,0.119,0.109,0.154,0.065,0.308,0.371
"Harris, Hogan",663687,CH,148,81.98,2111.709,125.98,1.339,1.181,6.691,2.447,5.906,0.095,0.209,0.095,0.034,0.129,0.114
"Harris, Hogan",663687,CU,256,73.547,2630.195,335.852,-0.69,-1.454,6.475,2.314,6.116,0.098,0.172,0.176,0.055,0.277,0.336
"Harris, Hogan",663687,FF,639,93.45,2301.069,155.39,0.701,1.458,6.585,2.126,6.112,0.092,0.199,0.083,0.07,0.346,0.373
"Harrison, Kyle",690986,FF,345,94.644,2293.858,124.971,1.193,1.036,6.701,2.097,4.874,0.13,0.157,0.125,0.075,0.281,0.319
"Harrison, Kyle",690986,SV,161,82.22,2145.969,313.081,-0.86,-0.238,6.595,2.33,4.72,0.124,0.161,0.174,0.106,0.356,0.346
"Hart, Kyle",606996,FF,111,91.495,2205.036,135.838,0.693,1.21,6.452,2.601,5.589,0.036,0.126,0.117,0.126,0.416,0.303
"Hart, Kyle",606996,SI,149,91.426,2136.389,133.658,1.392,0.735,6.509,2.674,5.498,0.034,0.255,0.074,0.087,0.299,0.289
"Hart, Kyle",606996,ST,230,81.333,2623.443,285.391,-1.178,0.368,6.231,2.939,5.531,0.109,0.283,0.122,0.052,0.216,0.258
"Hatch, Thomas",641672,CH,102,88.6,1984.99,216.392,-1.163,0.614,6.515,-1.359,5.741,0.059,0.059,0.147,0.059,0.209,0.222
"Hatch, Thomas",641672,FC,160,90.098,2545.038,196.794,0.17,0.927,6.413,-1.502,5.648,0.106,0.15,0.219,0.119,0.396,0.355
"Hatch, Thomas",641672,SI,103,93.326,2397.373,214.265,-1.168,0.795,6.389,-1.292,5.786,0.029,0.175,0.078,0.126,0.347,0.325
"Hatch, Thomas",641672,SL,108,85.456,2494.0,135.148,0.401,0.231,6.373,-1.426,5.759,0.13,0.046,0.167,0.111,0.299,0.271
"Headrick, Brent",687396,FF,234,94.035,2406.171,148.744,0.685,1.564,6.924,1.35,6.47,0.12,0.162,0.15,0.094,0.285,0.31
"Heaney, Andrew",571760,CH,361,82.001,2107.183,107.97,1.418,0.408,6.369,2.939,4.909,0.089,0.1,0.219,0.097,0.314,0.317
"Heaney, Andrew",571760,CS,112,73.464,2507.295,317.5,-0.817,-0.581,5.891,2.842,5.313,0.071,0.286,0.071,0.018,0.346,0.321
"Heaney, Andrew",571760,CU,120,76.825,2606.675,306.85,-0.839,-0.296,6.049,3.058,4.702,0.083,0.175,0.158,0.083,0.402,0.423
"Heaney, Andrew",571760,FF,909,90.102,2375.079,122.124,1.329,1.057,6.365,2.962,4.863,0.072,0.176,0.097,0.107,0.396,0.355
"Heaney, Andrew",571760,SI,234,89.224,2363.389,105.974,1.546,0.257,6.462,3.214,4.148,0.047,0.235,0.128,0.12,0.384,0.342
"Heaney, Andrew",571760,SL,346,80.535,2475.283,281.555,-0.264,-0.044,6.184,3.035,4.861,0.139,0.104,0.197,0.078,0.302,0.342
"Helsley, Ryan",664854,FF,445,99.314,2536.11,194.173,-0.184,1.476,6.57,-0.161,6.146,0.081,0.162,0.099,0.112,0.41,0.385
"Helsley, Ryan",664854,SL,464,88.853,2399.728,130.526,0.315,0.027,6.584,-0.297,6.114,0.233,0.119,0.207,0.047,0.191,0.27
"Henderson, Logan",701656,CH,164,81.85,2503.915,256.043,-1.564,0.441,6.035,-1.451,5.182,0.116,0.104,0.195,0.073,0.284,0.352
"Henderson, Logan",701656,FF,200,92.938,2337.53,218.035,-0.916,1.427,6.084,-1.351,5.242,0.125,0.145,0.125,0.06,0.304,0.392
"Hendricks, Kyle",543294,CH,987,79.459,2077.389,229.385,-0.905,0.711,5.505,-2.612,6.138,0.133,0.09,0.251,0.068,0.269,0.279
"Hendricks, Kyle",543294,CU,212,72.247,2822.646,43.231,1.312,-0.842,5.399,-2.637,6.172,0.024,0.34,0.038,0.085,0.464,0.42
"Hendricks, Kyle",543294,FF,385,86.502,2050.777,216.208,-0.488,1.189,5.538,-2.761,5.953,0.078,0.249,0.106,0.055,0.319,0.292
"Hendricks, Kyle",543294,SI,987,86.195,1981.364,213.544,-1.155,0.6,5.546,-2.628,6.063,0.042,0.226,0.108,0.104,0.329,0.31
"Hendriks, Liam",521230,FF,128,94.942,2335.359,207.305,-0.63,1.539,6.968,-1.705,5.868,0.039,0.18,0.094,0.141,0.468,0.352
"Henriquez, Edgardo",683618,FF,112,100.652,2532.725,210.804,-0.725,1.326,6.711,-1.733,5.843,0.116,0.116,0.107,0.08,0.392,0.356
"Henriquez, Ronny",678692,CH,192,91.702,1604.312,243.818,-1.399,0.289,6.505,-2.662,5.149,0.13,0.146,0.167,0.052,0.32,0.32
"Henriquez, Ronny",678692,FF,343,96.662,2496.825,210.367,-0.526,1.537,6.479,-2.138,5.342,0.082,0.207,0.105,0.085,0.315,0.309
"Henriquez, Ronny",678692,SL,270,87.669,2521.867,101.848,0.323,0.394,6.526,-2.399,5.183,0.207,0.144,0.196,0.093,0.242,0.222
"Henriquez, Ronny",678692,ST,328,85.359,2584.607,59.72,1.089,0.102,6.517,-2.414,5.23,0.259,0.11,0.29,0.079,0.215,0.293
"Henry, Cole",669371,FF,489,94.441,2537.797,232.561,-1.207,1.183,6.784,-2.0,5.362,0.115,0.17,0.092,0.067,0.31,0.269
"Henry, Cole",669371,ST,318,80.822,2613.865,60.497,1.198,0.045,6.427,-2.233,5.252,0.101,0.16,0.116,0.038,0.279,0.281
"Herget, Jimmy",623474,SI,356,91.953,2423.688,251.921,-1.285,0.015,5.014,-2.418,4.974,0.028,0.264,0.031,0.081,0.386,0.332
"Herget, Jimmy",623474,SL,362,85.46,2689.265,192.704,0.039,0.324,5.062,-2.509,5.239,0.122,0.213,0.122,0.113,0.3,0.321
"Herget, Jimmy",623474,ST,395,77.797,3026.646,77.42,1.295,0.163,5.027,-2.675,4.988,0.18,0.134,0.192,0.084,0.221,0.237
"Hernandez, Nick",663321,SL,101,81.976,2495.069,119.307,0.359,0.134,6.458,-2.681,5.826,0.119,0.168,0.158,0.109,0.47,0.345
"Hernández, Carlos",672578,FF,394,97.709,2417.632,212.975,-0.695,1.459,6.913,-1.785,6.021,0.091,0.162,0.102,0.099,0.379,0.353
"Hernández, Carlos",672578,FS,151,88.815,1255.053,210.503,-0.822,0.801,7.066,-1.592,5.993,0.238,0.079,0.179,0.013,0.198,0.293
"Hernández, Carlos",672578,SL,147,86.572,2057.082,112.007,0.256,0.177,6.85,-1.87,5.926,0.163,0.163,0.15,0.102,0.312,0.302
"Hernández, Daysbel",678226,FF,315,97.661,2315.527,218.562,-0.735,1.344,6.114,-1.293,5.957,0.083,0.162,0.067,0.051,0.315,0.266
"Hernández, Daysbel",678226,SL,402,88.32,2673.249,129.714,0.229,0.074,5.972,-1.534,5.925,0.142,0.137,0.187,0.07,0.321,0.276
"Herrin, Tim",682120,CU,309,81.298,2399.155,318.278,-0.897,-0.249,6.291,2.118,5.961,0.188,0.139,0.236,0.036,0.227,0.221
"Herrin, Tim",682120,FF,204,94.675,2408.294,132.824,0.665,1.048,6.446,1.734,5.715,0.064,0.201,0.088,0.113,0.428,0.397
"Herrin, Tim",682120,SI,128,93.497,2260.211,126.609,1.332,0.293,6.461,1.918,5.568,0.055,0.273,0.086,0.055,0.403,0.301
"Herrin, Tim",682120,SL,134,87.364,2239.493,238.485,-0.049,0.186,6.384,2.084,5.715,0.127,0.164,0.097,0.134,0.331,0.354
"Hicks, Jordan",663855,FF,111,97.365,2138.117,226.55,-0.879,1.106,6.543,-1.724,5.726,0.063,0.054,0.117,0.108,0.374,0.543
"Hicks, Jordan",663855,SI,652,97.505,1919.828,225.301,-1.353,0.625,6.536,-1.698,5.724,0.032,0.253,0.071,0.112,0.339,0.324
"Hicks, Jordan",663855,ST,272,82.54,2311.419,61.739,0.881,0.178,6.48,-1.923,5.468,0.199,0.151,0.191,0.051,0.341,0.306
"Hill, Jaden",677955,CH,120,84.642,1637.508,256.492,-1.117,0.14,6.384,-1.302,5.594,0.15,0.083,0.2,0.075,0.25,0.317
"Hill, Jaden",677955,FF,111,96.666,2396.441,228.477,-0.889,1.091,6.026,-1.325,5.766,0.081,0.135,0.126,0.045,0.275,0.294
"Hill, Jaden",677955,SI,138,96.95,2315.464,229.623,-1.282,0.633,6.029,-1.258,5.765,0.065,0.196,0.116,0.109,0.373,0.296
"Hill, Jaden",677955,SL,119,88.541,2525.647,144.723,0.378,0.136,6.073,-1.393,5.651,0.176,0.151,0.185,0.05,0.19,0.299
"Hill, Tim",657612,FF,127,89.882,2121.89,88.378,1.495,0.23,6.584,3.791,3.385,0.087,0.055,0.15,0.063,0.24,0.257
"Hill, Tim",657612,SI,772,88.34,2060.37,78.838,1.319,-0.535,6.6,3.988,2.958,0.07,0.179,0.159,0.137,0.288,0.282
"Hiraldo, Yaramil",682274,FF,119,94.911,2337.017,199.891,-0.392,1.686,5.95,-0.503,6.397,0.076,0.118,0.134,0.126,0.351,0.285
"Hiraldo, Yaramil",682274,FS,111,86.865,1484.333,199.36,-0.755,0.789,6.077,-0.471,6.344,0.396,0.027,0.351,0.036,0.15,0.205
"Hjelle, Sean",663546,SI,127,93.587,2307.189,223.268,-1.182,0.406,6.802,-1.479,6.313,0.031,0.291,0.031,0.11,0.355,0.345
"Hodge, Porter",687863,FF,307,96.047,2371.792,195.208,-0.029,1.251,7.284,-2.668,5.712,0.072,0.179,0.085,0.052,0.369,0.41
"Hodge, Porter",687863,SL,105,86.26,2626.59,77.4,0.935,0.37,7.2,-2.699,5.65,0.19,0.105,0.19,0.105,0.223,0.292
"Hodge, Porter",687863,ST,194,83.973,2665.206,67.784,1.326,0.066,7.17,-3.003,5.526,0.139,0.196,0.227,0.082,0.321,0.312
"Hoffman, Jeff",656546,FF,496,96.238,2557.778,220.429,-1.012,1.446,6.597,-2.53,5.768,0.101,0.161,0.121,0.079,0.381,0.32
"Hoffman, Jeff",656546,FS,320,89.802,1621.106,242.572,-1.294,0.372,6.704,-2.626,5.655,0.162,0.081,0.209,0.075,0.214,0.24
"Hoffman, Jeff",656546,SI,104,96.398,2462.875,221.817,-1.267,1.167,6.646,-2.524,5.786,0.067,0.231,0.154,0.077,0.314,0.295
"Hoffman, Jeff",656546,SL,414,87.056,2724.357,93.435,0.317,0.045,6.465,-2.545,5.805,0.217,0.179,0.222,0.051,0.247,0.313
"Hoffmann, Andrew",694851,CH,117,88.174,959.504,249.376,-0.663,0.054,6.656,-0.937,5.827,0.162,0.068,0.162,0.043,0.439,0.444
"Hoffmann, Andrew",694851,FF,102,94.543,2274.539,211.275,-0.579,1.424,6.666,-0.816,5.884,0.088,0.167,0.108,0.088,0.312,0.259
"Hoglund, Gunnar",680684,CH,126,85.957,1560.357,236.5,-1.287,0.298,6.868,-2.505,6.057,0.143,0.151,0.23,0.095,0.291,0.322
"Hoglund, Gunnar",680684,FF,196,93.623,2406.49,207.48,-0.596,1.553,6.811,-2.153,6.315,0.066,0.219,0.046,0.117,0.466,0.38
"Holderman, Colin",670059,FC,119,90.48,2320.529,184.387,0.248,0.497,6.529,-1.595,5.694,0.118,0.185,0.143,0.067,0.303,0.261
"Holderman, Colin",670059,SI,181,97.397,2257.254,225.591,-1.38,0.661,6.572,-1.6,5.713,0.088,0.221,0.149,0.116,0.369,0.327
"Holderman, Colin",670059,ST,133,82.919,2513.271,80.677,0.966,0.403,6.492,-1.691,5.583,0.143,0.15,0.165,0.09,0.368,0.412
"Holman, Grant",680880,FF,179,94.603,1970.346,217.028,-0.735,1.265,7.136,-1.938,6.086,0.078,0.168,0.084,0.128,0.393,0.373
"Holman, Grant",680880,FS,146,87.056,1117.575,242.897,-0.841,0.062,7.2,-2.001,5.925,0.171,0.089,0.219,0.082,0.324,0.291
"Holmes, Clay",605280,CH,434,88.106,1105.012,244.369,-1.01,0.028,5.955,-0.877,6.391,0.15,0.032,0.279,0.071,0.253,0.312
"Holmes, Clay",605280,FC,231,89.795,2446.303,192.19,0.086,0.427,5.876,-0.684,6.571,0.061,0.13,0.126,0.074,0.299,0.216
"Holmes, Clay",605280,FF,149,93.223,2303.866,219.946,-0.556,1.142,5.89,-0.721,6.478,0.087,0.128,0.101,0.107,0.323,0.364
"Holmes, Clay",605280,SI,1129,93.738,2180.199,230.182,-1.246,0.243,5.858,-0.828,6.461,0.064,0.233,0.112,0.118,0.36,0.314
"Holmes, Clay",605280,SL,295,85.325,2597.792,49.652,0.164,-0.346,5.839,-0.681,6.526,0.142,0.186,0.159,0.088,0.374,0.348
"Holmes, Clay",605280,ST,526,81.938,2814.679,43.885,1.395,-0.509,5.703,-0.884,6.458,0.091,0.221,0.15,0.057,0.262,0.288
"Holmes, Grant",656550,CU,299,83.489,2910.448,35.92,0.371,-0.842,5.968,-2.405,5.904,0.137,0.107,0.214,0.05,0.277,0.33
"Holmes, Grant",656550,FC,297,92.148,2542.003,211.071,-0.017,0.879,5.928,-2.454,5.877,0.067,0.168,0.094,0.094,0.366,0.321
"Holmes, Grant",656550,FF,641,94.471,2320.123,213.083,-0.431,1.265,6.012,-2.422,5.883,0.056,0.215,0.066,0.075,0.438,0.382
"Holmes, Grant",656550,SL,702,85.353,2840.973,44.127,0.258,-0.264,5.997,-2.434,5.855,0.222,0.097,0.221,0.088,0.257,0.31
"Holton, Tyler",663947,CH,181,84.613,1640.467,107.733,1.248,0.376,6.506,1.627,5.736,0.127,0.077,0.227,0.077,0.311,0.305
"Holton, Tyler",663947,FC,369,88.726,2356.401,172.616,-0.304,0.708,6.501,1.476,5.913,0.07,0.195,0.133,0.122,0.334,0.331
"Holton, Tyler",663947,FF,131,92.0,2257.148,144.5,0.503,1.369,6.501,1.423,5.911,0.107,0.176,0.107,0.099,0.405,0.437
"Holton, Tyler",663947,SI,276,91.463,2160.406,140.546,1.312,0.8,6.499,1.602,5.784,0.043,0.286,0.062,0.127,0.276,0.283
"Holton, Tyler",663947,ST,225,81.392,2742.776,295.83,-1.173,0.069,6.423,1.736,5.722,0.209,0.12,0.236,0.04,0.243,0.345
"Horton, Cade",690990,CH,228,87.973,1917.083,212.82,-1.087,0.71,6.305,-2.493,5.857,0.215,0.031,0.232,0.026,0.245,0.295
"Horton, Cade",690990,CU,174,83.901,2572.397,33.77,0.258,-0.556,6.141,-2.291,6.101,0.109,0.161,0.172,0.075,0.235,0.271
"Horton, Cade",690990,FF,899,95.738,2485.455,195.783,-0.011,1.205,6.191,-2.405,6.044,0.049,0.238,0.069,0.113,0.356,0.342
"Horton, Cade",690990,ST,387,83.361,2566.359,49.7,1.056,-0.094,6.095,-2.357,6.01,0.196,0.124,0.233,0.09,0.237,0.229
"Houck, Tanner",656557,FS,142,89.427,1869.486,258.401,-1.111,-0.259,6.075,-2.489,5.587,0.092,0.099,0.176,0.155,0.391,0.419
"Houck, Tanner",656557,SI,298,94.456,2229.755,245.413,-1.414,0.043,6.143,-2.47,5.514,0.06,0.232,0.148,0.111,0.372,0.301
"Houck, Tanner",656557,ST,265,83.51,2625.438,59.989,1.183,-0.183,5.943,-2.624,5.447,0.128,0.196,0.147,0.079,0.37,0.383
"Houser, Adrian",605288,CH,289,85.846,1612.626,239.907,-1.31,0.381,6.83,-1.412,5.655,0.173,0.048,0.228,0.062,0.331,0.401
"Houser, Adrian",605288,CU,221,81.694,1964.688,24.434,0.602,-1.005,6.691,-1.291,5.83,0.095,0.186,0.181,0.077,0.291,0.301
"Houser, Adrian",605288,FF,222,95.252,2301.059,224.252,-0.89,1.249,6.765,-1.244,5.862,0.081,0.122,0.162,0.09,0.271,0.259
"Houser, Adrian",605288,SI,868,94.421,2201.561,227.642,-1.425,0.584,6.79,-1.341,5.692,0.047,0.206,0.086,0.135,0.332,0.317
"Houser, Adrian",605288,SL,292,88.117,2431.983,166.74,0.212,0.374,6.792,-1.357,5.706,0.099,0.12,0.161,0.106,0.267,0.28
"Hudson, Bryan",663542,FF,211,90.509,2216.118,125.867,0.779,1.079,7.418,2.951,5.093,0.081,0.265,0.043,0.043,0.377,0.347
"Hurter, Brant",676428,CH,114,85.817,1600.081,116.829,1.231,0.09,6.182,3.427,5.776,0.14,0.026,0.219,0.079,0.353,0.373
"Hurter, Brant",676428,SI,569,92.236,2132.489,125.965,1.365,0.273,6.146,3.333,5.853,0.047,0.246,0.091,0.095,0.352,0.322
"Hurter, Brant",676428,ST,348,82.169,2682.475,291.649,-0.894,0.132,5.929,3.509,5.873,0.175,0.158,0.175,0.037,0.207,0.234
"Iglesias, Raisel",628452,CH,267,88.754,1994.225,244.655,-1.321,0.37,6.173,-1.969,5.435,0.255,0.056,0.288,0.082,0.24,0.308
"Iglesias, Raisel",628452,FF,387,94.868,2343.501,224.773,-0.747,1.246,6.183,-1.947,5.444,0.127,0.186,0.103,0.072,0.244,0.261
"Iglesias, Raisel",628452,SI,215,94.661,2332.474,223.535,-1.377,0.764,6.219,-1.836,5.502,0.037,0.358,0.07,0.065,0.304,0.296
"Imanaga, Shota",684007,FF,1098,90.862,2478.739,143.435,0.993,1.497,6.192,2.412,5.44,0.066,0.155,0.093,0.122,0.37,0.289
"Imanaga, Shota",684007,FS,676,82.999,1280.743,126.238,1.08,0.548,6.304,2.585,5.401,0.188,0.074,0.222,0.093,0.268,0.296
"Imanaga, Shota",684007,ST,371,80.404,2533.159,289.474,-0.998,0.148,6.097,2.805,5.339,0.148,0.208,0.164,0.067,0.258,0.396
"Irvin, Jake",663623,CH,228,85.604,2198.386,232.838,-1.3,0.394,6.927,-2.311,5.723,0.075,0.132,0.101,0.162,0.362,0.322
"Irvin, Jake",663623,CU,872,77.819,2485.982,60.919,1.235,-0.35,6.995,-2.248,5.717,0.109,0.202,0.15,0.091,0.339,0.333
"Irvin, Jake",663623,FC,129,87.298,2471.442,172.605,0.248,0.542,7.051,-2.365,5.578,0.093,0.078,0.132,0.101,0.333,0.311
"Irvin, Jake",663623,FF,941,92.363,2332.4,224.617,-0.784,1.225,7.131,-2.193,5.7,0.068,0.141,0.108,0.119,0.41,0.363
"Irvin, Jake",663623,SI,652,91.89,2290.061,226.221,-1.374,0.549,7.088,-2.292,5.599,0.046,0.245,0.1,0.115,0.343,0.312
"Irvin, Jake",663623,SL,122,83.573,2484.238,110.557,0.618,0.018,6.982,-2.349,5.551,0.082,0.123,0.115,0.123,0.224,0.228
"Jackson, Luke",592426,CU,135,84.102,2431.534,25.176,0.349,-1.034,6.603,-2.461,6.364,0.119,0.156,0.156,0.111,0.33,0.36
"Jackson, Luke",592426,FF,272,94.176,2321.447,206.305,-0.516,1.534,6.832,-2.036,6.397,0.04,0.199,0.092,0.077,0.373,0.317
"Jackson, Luke",592426,SL,397,87.239,2292.699,29.718,-0.009,-0.446,6.749,-2.354,6.26,0.128,0.139,0.156,0.116,0.309,0.295
"Jacob, Alek",689690,CH,189,74.131,2159.376,270.344,-1.718,0.183,7.333,-2.97,3.805,0.111,0.169,0.164,0.079,0.281,0.269
"Jacob, Alek",689690,FF,247,85.287,2322.194,237.769,-1.116,1.109,7.357,-2.784,3.964,0.097,0.186,0.093,0.065,0.314,0.266
"Jansen, Kenley",445276,FC,707,92.799,2602.245,184.905,0.199,1.565,6.894,-2.219,6.321,0.119,0.154,0.091,0.095,0.315,0.283
"Jarvis, Bryce",686826,FF,158,94.019,2117.361,223.842,-0.896,1.234,5.939,-1.937,5.767,0.051,0.247,0.082,0.114,0.321,0.307
"Javier, Cristian",664299,CH,115,84.113,2274.8,252.087,-1.034,0.568,6.098,-1.774,5.712,0.209,0.13,0.183,0.096,0.284,0.322
"Javier, Cristian",664299,FF,246,92.871,2354.732,203.675,-0.401,1.539,6.02,-1.669,5.71,0.069,0.126,0.138,0.077,0.269,0.205
"Javier, Cristian",664299,ST,123,78.807,2701.943,59.098,1.363,-0.037,5.896,-1.754,5.716,0.081,0.187,0.106,0.081,0.174,0.261
"Jax, Griffin",643377,CH,244,92.312,1786.602,230.893,-1.183,0.199,6.409,-0.582,5.545,0.27,0.061,0.266,0.078,0.199,0.318
"Jax, Griffin",643377,FF,194,97.016,2474.67,210.155,-0.48,1.367,6.411,-0.57,5.545,0.082,0.227,0.098,0.139,0.424,0.387
"Jax, Griffin",643377,SI,128,96.458,2451.195,211.016,-1.188,0.873,6.409,-0.609,5.521,0.086,0.172,0.195,0.086,0.382,0.341
"Jax, Griffin",643377,ST,481,87.776,3099.21,44.613,1.167,-0.244,6.356,-0.728,5.439,0.21,0.204,0.21,0.058,0.241,0.411
"Jobe, Jackson",695549,CH,148,85.282,1829.149,246.473,-1.353,0.574,6.019,-1.977,5.711,0.169,0.128,0.149,0.047,0.254,0.296
"Jobe, Jackson",695549,FF,272,96.475,2382.882,209.971,-0.621,1.481,5.994,-1.761,5.935,0.062,0.162,0.103,0.096,0.384,0.323
"Jobe, Jackson",695549,SI,116,95.24,2412.267,217.06,-1.35,0.824,6.002,-1.885,5.793,0.112,0.121,0.147,0.147,0.446,0.378
"Jobe, Jackson",695549,SL,268,88.866,2728.836,120.384,0.498,0.13,5.968,-1.983,5.751,0.101,0.216,0.16,0.086,0.301,0.268
"Johnson, Pierce",572955,CU,698,85.832,2914.327,46.424,0.615,-0.36,5.687,-1.871,6.243,0.116,0.208,0.135,0.09,0.292,0.31
"Johnson, Pierce",572955,FF,223,95.253,2354.457,223.547,-0.921,1.3,5.782,-1.906,6.122,0.072,0.229,0.112,0.04,0.315,0.341
"Johnson, Ryan",696270,FC,119,90.969,2527.185,169.109,0.367,0.533,6.447,-2.526,5.825,0.126,0.218,0.092,0.05,0.279,0.291
"Johnson, Seth",686751,FF,110,97.175,2342.827,210.655,-0.679,1.429,6.355,-0.821,5.772,0.064,0.136,0.109,0.109,0.323,0.311
"Junis, Jakob",596001,CH,214,86.318,1312.888,227.981,-0.973,0.177,6.05,-2.016,5.611,0.126,0.093,0.21,0.084,0.201,0.252
"Junis, Jakob",596001,SI,278,91.055,2121.874,217.406,-1.24,0.483,6.123,-1.967,5.51,0.043,0.248,0.09,0.119,0.435,0.406
"Junis, Jakob",596001,SL,469,82.998,2479.186,65.29,1.034,0.223,5.886,-2.213,5.613,0.124,0.215,0.132,0.062,0.267,0.315
