batter,batter_name,pitch_type,pitches_seen,swings,avg_bat_speed,avg_swing_length,avg_attack_angle,avg_attack_direction,avg_swing_path_tilt,whiff_rate,called_strike_rate,hard_hit_rate,contact_swings,avg_launch_speed,avg_launch_angle,avg_xwoba,outside_zone_pitches,chases,batter_chase_rate
669394,"Valdez, Framber",CU,68,30,74.39,7.852,13.325,-17.574,25.792,0.103,0.132,0.118,22,87.927,17.591,0.227,34,6,0.176
669394,"Valdez, Framber",FC,99,42,73.663,7.254,6.769,0.105,23.345,0.081,0.192,0.061,33,79.9,25.0,0.398,47,8,0.17
669394,"Valdez, Framber",FF,316,185,72.587,6.736,1.897,10.939,21.514,0.161,0.142,0.101,123,84.296,34.309,0.324,170,78,0.459
669394,"Valdez, Framber",FS,42,33,74.566,7.947,13.106,-13.928,27.553,0.214,0.0,0.095,18,83.167,-2.444,0.29,21,12,0.571
669394,"Valdez, Framber",SI,247,135,73.607,6.889,0.71,9.141,26.994,0.053,0.231,0.182,114,84.896,16.877,0.394,97,36,0.371
669394,"Valdez, Framber",SL,233,134,73.039,7.697,10.155,-8.941,25.21,0.219,0.094,0.103,78,83.95,8.013,0.28,124,46,0.371
669394,"Valdez, Framber",ST,154,83,71.268,7.941,14.137,-16.399,25.44,0.234,0.117,0.052,46,80.257,19.978,0.235,98,44,0.449
669397,"Peterson, David",CH,89,54,60.909,6.572,11.571,-9.935,33.275,0.101,0.056,0.067,40,78.03,9.075,0.232,43,15,0.349
669397,"Peterson, David",CU,106,43,56.184,6.2,7.117,-16.574,30.277,0.085,0.16,0.028,31,73.465,1.871,0.138,55,12,0.218
669397,"Peterson, David",FC,97,43,59.578,5.946,4.826,10.949,28.768,0.103,0.155,0.031,31,72.942,24.613,0.27,49,10,0.204
669397,"Peterson, David",FF,498,238,61.095,5.808,2.649,10.985,29.737,0.082,0.151,0.038,175,80.254,30.229,0.259,228,42,0.184
669397,"Peterson, David",SI,380,166,59.36,5.622,-2.91,11.778,33.749,0.034,0.266,0.068,138,80.9,12.0,0.311,145,34,0.234
669397,"Peterson, David",SL,239,119,62.093,6.646,11.954,-6.59,30.606,0.142,0.172,0.029,80,76.904,11.7,0.26,113,37,0.327
669397,"Peterson, David",ST,124,59,62.481,6.762,12.085,-11.841,30.308,0.137,0.105,0.032,39,75.744,24.949,0.187,67,15,0.224
669450,"Suarez, Ranger",FF,160,62,69.107,6.574,5.549,8.934,26.972,0.081,0.175,0.05,47,82.977,32.936,0.314,82,11,0.134
669477,"Yamamoto, Yoshinobu",CH,118,66,72.571,8.117,16.992,-15.644,35.954,0.178,0.025,0.059,42,77.983,9.071,0.365,82,33,0.402
669477,"Yamamoto, Yoshinobu",CU,99,48,69.418,7.716,16.006,-11.59,34.99,0.111,0.162,0.081,34,79.653,13.0,0.259,55,19,0.345
669477,"Yamamoto, Yoshinobu",FC,93,43,72.59,7.505,12.679,-8.156,33.139,0.086,0.194,0.14,33,87.309,22.273,0.366,43,10,0.233
669477,"Yamamoto, Yoshinobu",FF,368,197,69.317,6.823,3.057,4.587,33.637,0.098,0.128,0.106,149,84.871,32.342,0.344,157,35,0.223
669477,"Yamamoto, Yoshinobu",SI,204,106,68.533,6.975,4.338,3.483,36.073,0.064,0.181,0.123,80,85.856,15.6,0.365,93,30,0.323
669477,"Yamamoto, Yoshinobu",SL,244,123,68.505,7.822,14.256,-13.402,35.619,0.18,0.143,0.082,74,84.364,18.378,0.279,134,47,0.351
669477,"Yamamoto, Yoshinobu",ST,122,60,68.843,7.748,16.291,-15.262,34.749,0.189,0.164,0.057,36,77.408,27.944,0.329,63,19,0.302
669701,"Castillo, Luis",CH,275,121,68.941,7.117,10.603,-5.003,36.746,0.084,0.142,0.058,91,83.985,11.945,0.263,154,41,0.266
669701,"Castillo, Luis",CU,156,73,66.93,7.081,13.64,-8.068,38.517,0.109,0.218,0.071,46,77.128,-3.174,0.29,73,24,0.329
669701,"Castillo, Luis",FC,150,54,68.404,6.648,8.273,-2.392,37.614,0.067,0.207,0.053,39,79.387,8.641,0.283,81,19,0.235
669701,"Castillo, Luis",FF,831,392,66.351,6.089,1.316,6.682,35.345,0.06,0.181,0.055,319,80.058,28.341,0.343,338,74,0.219
669701,"Castillo, Luis",FS,89,44,67.382,7.07,10.606,-3.446,37.016,0.124,0.112,0.067,31,82.958,-2.29,0.232,55,20,0.364
669701,"Castillo, Luis",SI,301,126,67.2,6.264,0.756,6.919,37.585,0.05,0.203,0.066,98,80.215,2.6,0.362,133,22,0.165
669701,"Castillo, Luis",SL,250,119,66.039,7.075,14.867,-10.605,36.627,0.12,0.16,0.088,83,82.429,18.94,0.293,125,40,0.32
669701,"Castillo, Luis",ST,159,69,65.096,6.943,12.62,-8.241,38.005,0.138,0.201,0.063,44,83.023,21.545,0.285,71,19,0.268
669707,"Boyd, Matthew",CH,105,56,68.27,8.084,12.181,-15.043,40.649,0.143,0.086,0.057,35,78.951,12.257,0.202,61,21,0.344
669707,"Boyd, Matthew",CU,96,44,62.798,7.728,11.76,-11.193,39.716,0.125,0.146,0.094,30,81.887,11.3,0.349,52,14,0.269
669707,"Boyd, Matthew",FC,91,42,68.613,7.349,5.368,-2.752,38.306,0.055,0.154,0.044,35,74.734,11.057,0.236,45,10,0.222
669707,"Boyd, Matthew",FF,503,247,68.331,7.146,3.416,7.302,35.702,0.056,0.181,0.087,206,82.563,28.35,0.339,208,40,0.192
669707,"Boyd, Matthew",SI,241,106,69.168,7.289,1.209,1.919,39.806,0.054,0.266,0.104,82,82.841,8.671,0.381,93,18,0.194
669707,"Boyd, Matthew",SL,249,101,67.623,8.043,11.414,-5.829,37.378,0.141,0.157,0.06,57,82.447,10.491,0.33,142,30,0.211
669707,"Boyd, Matthew",ST,107,45,66.555,8.205,15.168,-13.174,37.45,0.159,0.112,0.037,27,78.185,11.074,0.158,69,18,0.261
669717,"Rodón, Carlos",FF,103,58,71.275,6.671,8.177,5.232,30.065,0.097,0.068,0.068,39,79.641,38.667,0.278,50,11,0.22
669717,"Rodón, Carlos",SI,56,37,71.403,6.803,9.075,4.156,31.637,0.071,0.143,0.107,28,78.329,16.964,0.262,23,12,0.522
669717,"Rodón, Carlos",SL,70,37,68.972,7.578,18.926,-17.744,34.719,0.286,0.129,0.029,14,72.707,19.5,0.089,40,15,0.375
669720,"Pallante, Andre",CH,142,83,71.146,7.484,17.748,-14.954,32.153,0.218,0.049,0.085,44,80.439,5.25,0.274,78,27,0.346
669720,"Pallante, Andre",CU,98,49,67.088,7.276,16.956,-15.028,32.509,0.184,0.102,0.051,25,82.588,5.44,0.263,61,24,0.393
669720,"Pallante, Andre",FC,117,59,70.86,6.988,12.914,-1.625,30.794,0.094,0.162,0.103,41,84.649,19.61,0.364,51,11,0.216
669720,"Pallante, Andre",FF,351,185,69.756,6.581,9.806,8.997,28.639,0.097,0.188,0.1,140,84.606,30.593,0.347,179,68,0.38
669720,"Pallante, Andre",SI,267,139,70.768,6.69,9.827,2.517,31.973,0.071,0.169,0.09,107,83.875,6.925,0.381,123,45,0.366
669720,"Pallante, Andre",SL,323,171,69.223,7.238,15.8,-8.939,31.334,0.245,0.102,0.059,82,82.788,6.659,0.236,167,56,0.335
669720,"Pallante, Andre",ST,173,78,68.391,7.158,16.927,-14.124,30.153,0.185,0.15,0.04,43,80.072,13.674,0.197,95,28,0.295
669743,"Sánchez, Cristopher",CH,101,40,63.81,7.172,13.084,-1.023,34.288,0.119,0.109,0.04,25,74.724,-4.32,0.311,66,15,0.227
669743,"Sánchez, Cristopher",FF,538,219,62.183,5.948,1.594,17.388,32.332,0.065,0.251,0.045,168,81.139,28.482,0.352,192,17,0.089
669743,"Sánchez, Cristopher",SI,287,91,61.474,6.018,0.486,9.251,37.322,0.024,0.272,0.056,78,81.868,12.051,0.363,126,20,0.159
669743,"Sánchez, Cristopher",SL,165,68,62.597,6.729,8.029,7.573,34.462,0.073,0.2,0.091,55,83.882,11.291,0.33,82,20,0.244
669911,"Sánchez, Cristopher",CH,197,90,71.542,8.274,22.627,-13.847,36.62,0.239,0.086,0.056,34,82.444,8.765,0.244,126,38,0.302
669911,"Sánchez, Cristopher",CU,141,62,68.302,8.392,21.387,-18.451,37.678,0.199,0.199,0.064,26,87.565,1.074,0.269,90,37,0.411
669911,"Sánchez, Cristopher",FC,92,47,72.965,7.613,16.859,-7.636,38.425,0.13,0.196,0.098,31,83.174,19.032,0.462,45,17,0.378
669911,"Sánchez, Cristopher",FF,501,272,71.36,6.812,6.767,10.76,34.153,0.142,0.122,0.066,185,83.342,31.811,0.28,206,46,0.223
669911,"Sánchez, Cristopher",FS,55,31,71.023,8.327,23.123,-12.18,37.356,0.309,0.055,0.018,14,80.543,-5.357,0.105,42,21,0.5
669911,"Sánchez, Cristopher",SI,103,48,72.323,6.97,5.029,11.624,35.286,0.078,0.214,0.117,37,86.135,22.108,0.398,39,7,0.179
669911,"Sánchez, Cristopher",SL,155,73,71.139,8.328,23.959,-19.021,37.556,0.213,0.206,0.058,36,82.908,17.528,0.211,74,28,0.378
670042,"Rocker, Kumar",CH,112,66,73.297,7.632,19.872,-12.708,32.215,0.339,0.062,0.071,26,84.912,11.115,0.283,67,28,0.418
670042,"Rocker, Kumar",FC,64,37,69.359,6.786,12.71,-5.79,33.139,0.266,0.031,0.078,18,81.133,10.944,0.238,31,7,0.226
670042,"Rocker, Kumar",FF,274,159,71.635,6.463,8.762,9.354,30.484,0.19,0.106,0.077,95,82.656,26.274,0.332,109,25,0.229
670042,"Rocker, Kumar",SI,92,43,74.505,6.66,7.359,10.148,31.767,0.076,0.12,0.12,32,86.291,16.625,0.427,48,11,0.229
670042,"Rocker, Kumar",SL,117,68,71.891,7.452,19.05,-11.502,32.517,0.222,0.034,0.077,34,80.126,3.441,0.294,59,17,0.288
670092,"Martinez, Nick",FF,60,31,64.768,6.871,10.411,3.358,30.286,0.017,0.133,0.1,27,82.274,39.111,0.263,29,8,0.276
670097,"Cecconi, Slade",FF,103,42,64.084,6.377,7.509,9.736,31.916,0.126,0.252,0.049,24,74.721,30.25,0.172,48,10,0.208
670156,"Kochanowicz, Jack",CH,86,31,63.116,6.59,4.832,-10.022,33.226,0.081,0.105,0.0,22,71.932,2.636,0.263,54,10,0.185
670156,"Kochanowicz, Jack",FF,222,100,65.985,6.237,4.112,4.935,31.056,0.032,0.248,0.126,89,86.57,20.101,0.359,85,20,0.235
670156,"Kochanowicz, Jack",SI,109,39,65.189,6.234,2.85,3.518,34.179,0.018,0.303,0.046,35,81.7,6.457,0.312,39,6,0.154
670156,"Kochanowicz, Jack",SL,97,38,66.997,7.127,13.863,-12.387,33.335,0.186,0.196,0.031,19,73.921,4.632,0.258,46,8,0.174
670223,"Senga, Kodai",CH,89,52,71.798,8.675,23.157,-19.12,34.421,0.27,0.079,0.056,23,77.152,7.435,0.189,60,31,0.517
670223,"Senga, Kodai",FF,191,109,73.479,7.788,14.592,-1.915,31.642,0.188,0.136,0.11,60,85.893,40.467,0.212,63,11,0.175
670224,"Warren, Will",CH,134,71,72.39,8.469,19.92,-18.381,38.795,0.216,0.075,0.06,38,76.376,1.053,0.164,86,31,0.36
670224,"Warren, Will",FC,73,35,71.697,7.438,10.292,-4.224,35.965,0.192,0.164,0.041,19,78.732,22.211,0.195,36,14,0.389
670224,"Warren, Will",FF,268,134,71.835,7.155,5.263,4.036,34.535,0.127,0.198,0.082,93,83.075,30.871,0.304,94,21,0.223
670224,"Warren, Will",SI,126,63,70.99,7.455,5.399,0.525,37.154,0.103,0.19,0.048,46,79.946,9.826,0.296,52,15,0.288
670224,"Warren, Will",SL,115,50,65.3,7.825,12.358,-15.379,39.16,0.2,0.165,0.035,24,81.471,6.917,0.276,67,25,0.373
670231,"Leiter, Jack",CH,93,41,69.585,7.512,11.896,-12.578,27.392,0.129,0.118,0.065,25,80.224,-0.48,0.184,55,13,0.236
670231,"Leiter, Jack",FC,89,35,73.253,7.171,10.872,0.542,24.341,0.079,0.18,0.079,25,84.648,17.24,0.329,40,7,0.175
670231,"Leiter, Jack",FF,225,110,71.344,6.716,7.74,8.469,23.613,0.089,0.204,0.089,75,83.675,29.093,0.416,87,23,0.264
670231,"Leiter, Jack",SL,96,45,69.764,7.484,11.458,-7.275,25.951,0.135,0.156,0.073,31,81.09,7.548,0.219,44,12,0.273
670242,"Mize, Casey",CH,136,63,74.369,7.916,16.411,-14.706,29.606,0.14,0.066,0.074,37,83.53,5.595,0.272,99,38,0.384
670242,"Mize, Casey",CU,127,64,72.838,7.933,18.545,-21.978,28.109,0.197,0.102,0.063,33,82.964,8.727,0.271,76,28,0.368
670242,"Mize, Casey",FC,107,54,74.679,7.191,9.514,-0.412,27.375,0.196,0.131,0.065,29,85.641,18.966,0.362,47,8,0.17
670242,"Mize, Casey",FF,623,327,74.697,6.886,7.494,5.396,27.01,0.162,0.13,0.08,200,84.77,30.06,0.345,244,45,0.184
670242,"Mize, Casey",FS,75,37,75.692,8.011,18.401,-16.969,27.334,0.267,0.067,0.053,15,84.273,18.0,0.299,53,20,0.377
670242,"Mize, Casey",SI,199,89,74.871,7.048,8.717,3.378,30.544,0.106,0.171,0.06,59,80.364,10.966,0.298,91,26,0.286
670242,"Mize, Casey",SL,160,77,75.355,7.765,15.381,-13.99,28.76,0.162,0.081,0.112,46,85.907,13.543,0.362,89,22,0.247
670242,"Mize, Casey",ST,82,50,71.706,7.769,15.511,-14.338,28.294,0.22,0.122,0.122,31,85.529,25.806,0.397,44,22,0.5
670541,"Gausman, Kevin",CH,92,46,76.189,8.343,17.306,-11.703,38.235,0.141,0.054,0.12,30,87.043,29.6,0.586,63,22,0.349
670541,"Gausman, Kevin",FC,91,39,74.392,7.323,6.081,0.962,35.575,0.132,0.187,0.088,27,82.222,16.963,0.282,45,10,0.222
670541,"Gausman, Kevin",FF,285,121,74.294,7.097,2.241,4.608,34.134,0.035,0.172,0.088,105,84.807,33.324,0.397,138,22,0.159
670541,"Gausman, Kevin",SI,85,38,74.976,7.081,0.063,0.918,38.802,0.024,0.165,0.176,35,88.729,11.257,0.454,41,11,0.268
670541,"Gausman, Kevin",SL,111,58,75.159,8.274,17.02,-13.686,37.798,0.189,0.153,0.117,33,89.515,16.424,0.415,63,26,0.413
670623,"Castillo, Luis",CH,164,75,67.684,8.272,17.152,-24.56,35.314,0.116,0.104,0.061,52,79.862,20.596,0.262,96,25,0.26
670623,"Castillo, Luis",CU,100,35,68.125,8.197,21.527,-28.073,32.725,0.06,0.12,0.02,28,78.1,23.107,0.264,63,8,0.127
670623,"Castillo, Luis",FC,149,50,66.761,7.996,16.856,-15.031,30.243,0.054,0.262,0.047,36,83.069,31.865,0.329,70,10,0.143
670623,"Castillo, Luis",FF,532,234,66.62,7.624,12.602,-5.093,29.687,0.041,0.212,0.088,192,84.672,35.51,0.357,242,57,0.236
670623,"Castillo, Luis",SI,401,166,69.38,7.877,11.786,-8.742,34.239,0.022,0.264,0.165,147,89.271,19.581,0.335,164,33,0.201
670623,"Castillo, Luis",SL,348,131,65.383,8.056,15.333,-18.104,33.027,0.08,0.178,0.055,101,79.612,14.089,0.305,194,40,0.206
670623,"Castillo, Luis",ST,172,66,67.58,8.125,16.15,-18.843,33.385,0.076,0.128,0.047,50,79.258,22.44,0.317,108,22,0.204
670764,"Warren, Will",CH,142,64,64.025,7.271,14.328,-8.227,36.969,0.092,0.106,0.063,44,78.368,3.136,0.238,83,25,0.301
670764,"Warren, Will",FC,134,61,69.818,7.005,11.237,1.691,34.502,0.075,0.216,0.082,46,81.063,15.978,0.317,47,11,0.234
670764,"Warren, Will",FF,471,226,65.478,6.429,5.748,8.074,33.65,0.085,0.178,0.053,159,81.948,30.0,0.218,183,34,0.186
670764,"Warren, Will",FS,58,37,63.45,7.197,14.325,-15.945,36.068,0.19,0.069,0.034,23,74.152,-0.652,0.218,26,11,0.423
670764,"Warren, Will",SI,177,81,64.435,6.445,4.435,4.897,35.795,0.062,0.192,0.079,64,81.097,15.328,0.324,68,11,0.162
670764,"Warren, Will",SL,132,47,63.821,6.858,11.239,-6.557,37.583,0.053,0.167,0.03,36,78.972,7.5,0.312,65,9,0.138
670770,"Pallante, Andre",CH,258,111,67.989,6.998,12.479,-18.061,30.068,0.136,0.116,0.05,70,78.286,1.086,0.229,148,31,0.209
670770,"Pallante, Andre",CU,217,70,68.151,7.167,14.307,-18.247,29.791,0.106,0.217,0.055,42,83.605,4.429,0.233,116,21,0.181
670770,"Pallante, Andre",FC,169,71,69.917,6.569,8.811,-5.199,27.218,0.03,0.237,0.107,64,81.689,11.0,0.39,65,10,0.154
670770,"Pallante, Andre",FF,1000,390,65.935,6.136,3.183,3.251,27.724,0.03,0.224,0.073,339,81.556,30.735,0.344,450,72,0.16
670770,"Pallante, Andre",FS,98,42,66.242,6.765,8.576,-21.015,31.438,0.122,0.041,0.051,28,79.725,-1.75,0.168,62,12,0.194
670770,"Pallante, Andre",SI,433,164,64.914,6.048,0.416,-0.378,30.395,0.018,0.247,0.083,150,81.005,6.167,0.313,156,20,0.128
670770,"Pallante, Andre",SL,293,107,67.268,6.88,10.678,-11.937,30.38,0.116,0.177,0.089,70,82.576,15.086,0.302,160,29,0.181
670770,"Pallante, Andre",ST,153,63,66.818,6.906,11.985,-17.835,29.862,0.124,0.209,0.033,41,77.354,6.732,0.197,77,21,0.273
671056,"Rea, Colin",CH,169,71,71.875,8.153,12.835,-8.145,34.183,0.148,0.089,0.059,37,80.446,-1.838,0.26,102,21,0.206
671056,"Rea, Colin",CU,115,45,72.972,8.195,14.687,-9.074,35.137,0.113,0.183,0.096,29,88.793,4.931,0.307,61,15,0.246
671056,"Rea, Colin",FC,116,57,73.176,7.74,6.993,1.672,30.851,0.103,0.216,0.121,42,86.783,15.0,0.475,50,17,0.34
671056,"Rea, Colin",FF,544,250,71.633,7.31,3.154,9.829,29.699,0.057,0.169,0.101,204,85.738,24.216,0.358,247,49,0.198
671056,"Rea, Colin",SI,350,146,73.612,7.544,5.183,5.281,33.366,0.051,0.266,0.103,118,85.833,5.585,0.377,143,34,0.238
671056,"Rea, Colin",SL,299,144,72.668,8.098,11.271,-4.315,32.527,0.147,0.117,0.094,94,84.717,2.915,0.42,166,49,0.295
671056,"Rea, Colin",ST,139,67,71.195,7.945,11.41,-4.92,31.652,0.158,0.115,0.094,41,86.256,19.429,0.375,77,24,0.312
671213,"Berríos, José",CH,62,34,75.453,8.297,19.29,-10.422,36.954,0.242,0.032,0.097,17,84.341,14.941,0.27,35,10,0.286
671213,"Berríos, José",FF,132,65,73.642,7.505,9.566,4.307,34.963,0.098,0.159,0.129,47,86.623,24.787,0.353,58,15,0.259
671218,"Pivetta, Nick",CH,208,102,75.134,7.439,12.253,-7.364,32.385,0.12,0.062,0.091,67,85.875,11.448,0.253,136,44,0.324
671218,"Pivetta, Nick",CU,155,74,74.26,7.458,12.284,-10.365,30.906,0.142,0.206,0.097,47,85.343,2.787,0.266,75,22,0.293
671218,"Pivetta, Nick",FC,182,85,72.594,6.563,2.818,7.009,31.201,0.082,0.143,0.077,66,83.579,20.03,0.394,96,28,0.292
671218,"Pivetta, Nick",FF,898,427,70.964,6.23,1.263,10.898,30.546,0.105,0.18,0.073,277,84.293,31.422,0.315,435,123,0.283
671218,"Pivetta, Nick",SI,472,208,70.218,6.251,-0.475,12.275,33.115,0.034,0.237,0.108,175,84.229,5.994,0.394,217,68,0.313
671218,"Pivetta, Nick",SL,395,208,73.351,7.168,8.67,-2.994,31.342,0.147,0.139,0.127,145,86.643,21.8,0.27,197,58,0.294
671218,"Pivetta, Nick",ST,237,121,73.038,7.153,9.798,-5.291,30.991,0.127,0.156,0.097,84,83.06,26.893,0.347,120,40,0.333
671221,"Baz, Shane",CH,136,95,68.96,7.038,14.54,-1.416,42.178,0.272,0.044,0.059,52,76.95,7.058,0.232,82,49,0.598
671221,"Baz, Shane",FC,75,46,70.011,6.205,3.845,10.568,42.436,0.213,0.147,0.013,30,76.267,7.633,0.211,34,16,0.471
671221,"Baz, Shane",FF,276,153,70.295,6.037,2.583,13.609,40.858,0.149,0.12,0.058,105,80.191,22.585,0.343,111,23,0.207
671221,"Baz, Shane",SL,88,41,67.885,6.593,9.953,-6.366,43.291,0.114,0.102,0.068,26,79.481,4.346,0.217,49,12,0.245
671277,"Senga, Kodai",CH,220,116,69.574,7.594,11.213,-4.772,28.984,0.127,0.068,0.086,77,81.606,15.195,0.31,145,55,0.379
671277,"Senga, Kodai",CU,193,112,68.944,7.515,12.676,-7.351,30.139,0.114,0.098,0.124,81,86.463,4.605,0.287,105,45,0.429
671277,"Senga, Kodai",FC,119,62,71.489,7.079,9.121,0.248,28.064,0.05,0.193,0.176,54,86.567,12.241,0.452,50,16,0.32
671277,"Senga, Kodai",FF,465,222,70.579,6.784,4.547,8.298,25.62,0.06,0.239,0.101,177,84.358,30.418,0.409,197,62,0.315
671277,"Senga, Kodai",FS,105,59,69.781,7.657,11.656,-4.19,29.105,0.124,0.095,0.095,43,79.528,-1.302,0.284,64,28,0.438
671277,"Senga, Kodai",SI,274,151,71.768,7.114,8.325,3.394,28.449,0.058,0.161,0.142,124,84.918,8.823,0.318,128,43,0.336
671277,"Senga, Kodai",SL,283,162,70.066,7.664,13.304,-10.167,30.097,0.191,0.085,0.11,98,83.837,12.745,0.31,165,69,0.418
671277,"Senga, Kodai",ST,104,58,70.17,7.656,13.636,-8.707,30.182,0.096,0.067,0.115,45,82.553,16.867,0.316,62,22,0.355
671284,"Rea, Colin",FF,74,36,72.506,7.158,1.815,18.373,33.424,0.095,0.176,0.054,24,81.913,21.333,0.224,31,4,0.129
671286,"Skubal, Tarik",CH,65,36,76.894,8.756,16.553,-16.92,31.779,0.292,0.092,0.077,15,82.993,11.2,0.273,42,20,0.476
671286,"Skubal, Tarik",FF,71,34,76.247,7.291,-0.845,15.112,30.029,0.099,0.197,0.113,24,88.212,20.417,0.315,27,4,0.148
671289,"Gallen, Zac",CH,93,44,69.135,7.398,9.854,-11.255,36.099,0.075,0.086,0.118,34,85.229,9.029,0.25,53,14,0.264
671289,"Gallen, Zac",FC,119,44,69.119,6.656,-0.057,0.88,35.012,0.034,0.193,0.059,36,79.717,22.861,0.282,58,9,0.155
671289,"Gallen, Zac",FF,524,250,68.359,6.43,-2.377,5.345,34.858,0.034,0.189,0.086,220,82.083,24.732,0.354,219,48,0.219
671289,"Gallen, Zac",SI,374,174,69.069,6.404,-4.155,8.219,37.029,0.021,0.209,0.118,154,84.649,2.877,0.354,151,34,0.225
671289,"Gallen, Zac",SL,288,132,68.162,7.208,5.64,-3.678,34.234,0.118,0.156,0.066,89,81.989,7.573,0.271,171,60,0.351
671289,"Gallen, Zac",ST,118,54,67.756,7.035,3.722,-11.797,36.978,0.042,0.127,0.136,46,83.378,24.326,0.332,64,16,0.25
671655,"Flaherty, Jack",FF,89,33,71.082,5.991,-0.78,16.307,24.716,0.09,0.247,0.079,24,88.95,25.5,0.397,38,7,0.184
671732,"deGrom, Jacob",CH,391,201,74.003,7.712,12.846,-8.938,30.97,0.192,0.087,0.054,113,78.959,5.929,0.269,221,64,0.29
671732,"deGrom, Jacob",CU,147,42,69.478,7.695,13.88,-14.277,31.517,0.116,0.231,0.075,21,88.295,11.524,0.367,88,19,0.216
671732,"deGrom, Jacob",FC,140,65,72.875,6.892,6.388,3.668,31.106,0.064,0.121,0.121,52,82.692,16.654,0.322,73,19,0.26
671732,"deGrom, Jacob",FF,857,453,71.1,6.427,1.15,14.157,28.874,0.133,0.123,0.074,305,84.591,28.056,0.316,377,91,0.241
671732,"deGrom, Jacob",FS,148,69,72.685,7.749,12.125,-10.252,32.716,0.223,0.068,0.061,31,81.716,10.097,0.317,94,27,0.287
671732,"deGrom, Jacob",SI,314,128,71.683,6.581,-0.263,12.888,30.92,0.064,0.239,0.105,102,84.751,6.882,0.318,138,35,0.254
671732,"deGrom, Jacob",SL,303,140,69.804,7.414,10.748,-5.475,30.903,0.165,0.149,0.076,83,81.781,12.687,0.344,158,48,0.304
671732,"deGrom, Jacob",ST,137,46,68.527,7.584,14.083,-14.234,29.832,0.19,0.175,0.029,18,79.611,15.444,0.18,73,15,0.205
671739,"Alcantara, Sandy",CH,252,145,73.311,8.537,10.659,-7.373,31.706,0.143,0.06,0.071,99,77.645,-2.273,0.291,172,83,0.483
671739,"Alcantara, Sandy",CU,156,83,71.89,8.501,11.879,-18.267,33.388,0.167,0.122,0.147,50,88.0,2.9,0.385,91,39,0.429
671739,"Alcantara, Sandy",FC,151,88,71.372,7.416,4.813,1.496,29.733,0.099,0.146,0.106,69,82.348,21.942,0.344,72,31,0.431
671739,"Alcantara, Sandy",FF,593,343,72.002,7.306,1.215,11.466,28.587,0.083,0.148,0.137,273,85.97,26.282,0.374,258,91,0.353
671739,"Alcantara, Sandy",FS,116,66,73.567,8.508,11.054,-12.911,33.022,0.198,0.017,0.086,38,84.563,-1.395,0.225,82,35,0.427
671739,"Alcantara, Sandy",SI,453,233,71.245,7.397,0.971,8.525,31.351,0.066,0.236,0.124,184,84.161,1.315,0.301,185,71,0.384
671739,"Alcantara, Sandy",SL,268,167,72.783,8.508,11.172,-13.238,31.081,0.22,0.138,0.123,98,87.767,13.367,0.299,133,69,0.519
671739,"Alcantara, Sandy",ST,136,77,70.942,8.558,11.751,-16.328,32.336,0.221,0.154,0.096,46,81.37,16.0,0.197,83,41,0.494
672016,"Luzardo, Jesús",FF,202,95,69.752,7.121,0.511,8.632,30.911,0.134,0.158,0.084,61,82.349,25.246,0.315,97,24,0.247
672016,"Luzardo, Jesús",SI,123,54,70.111,6.864,-4.081,10.934,31.4,0.081,0.26,0.065,32,76.784,-6.312,0.311,59,19,0.322
672016,"Luzardo, Jesús",SL,86,41,71.795,7.955,5.61,-4.403,32.178,0.186,0.174,0.058,24,82.05,1.25,0.243,44,13,0.295
672275,"Gallen, Zac",CH,254,130,69.275,7.657,11.922,-6.87,31.554,0.185,0.094,0.047,78,78.301,10.667,0.222,146,47,0.322
672275,"Gallen, Zac",CU,149,70,67.654,7.411,12.035,-11.809,33.743,0.107,0.228,0.054,49,78.72,6.143,0.197,65,21,0.323
672275,"Gallen, Zac",FC,102,56,71.312,6.898,5.526,3.522,33.349,0.137,0.137,0.137,37,85.659,20.405,0.391,42,10,0.238
672275,"Gallen, Zac",FF,657,302,69.364,6.567,0.782,8.141,32.374,0.084,0.181,0.072,229,83.174,27.52,0.282,288,57,0.198
672275,"Gallen, Zac",FS,99,54,69.931,7.669,12.741,-10.139,32.84,0.202,0.04,0.03,32,77.166,-0.242,0.176,73,31,0.425
672275,"Gallen, Zac",SI,151,61,70.425,6.79,0.852,10.746,31.813,0.053,0.252,0.079,51,84.145,21.824,0.373,62,11,0.177
672275,"Gallen, Zac",SL,177,94,68.566,7.478,11.365,-13.691,35.896,0.22,0.169,0.085,49,81.614,11.796,0.218,88,37,0.42
672275,"Gallen, Zac",ST,95,47,70.631,7.838,16.305,-16.217,35.409,0.158,0.137,0.063,27,78.2,22.667,0.227,47,13,0.277
672284,"Wheeler, Zack",FF,104,64,72.756,6.813,9.803,8.581,27.748,0.25,0.144,0.067,31,83.929,30.484,0.278,39,15,0.385
672356,"Skubal, Tarik",CH,195,122,74.678,8.248,16.994,-12.585,29.287,0.313,0.051,0.072,57,78.588,-3.877,0.241,115,52,0.452
672356,"Skubal, Tarik",CU,84,48,71.746,8.279,17.437,-19.577,27.884,0.298,0.071,0.095,19,84.821,-0.789,0.391,46,18,0.391
672356,"Skubal, Tarik",FC,140,87,73.948,7.398,7.728,4.33,28.595,0.171,0.086,0.079,55,79.218,13.745,0.361,64,24,0.375
672356,"Skubal, Tarik",FF,489,284,73.883,7.041,4.222,15.046,27.394,0.202,0.115,0.08,158,84.942,31.487,0.276,229,86,0.376
